_start,_stop,_time,_value
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:37:49Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:37:54Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:37:59Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:05Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:10Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:15Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:20Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:25Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:30Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:35Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:40Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:45Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:50Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:38:55Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:00Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:05Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:11Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:16Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:21Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:26Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:31Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:36Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:41Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:46Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:51Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:39:56Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:01Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:06Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:12Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:17Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:22Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:27Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:32Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:37Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:42Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:47Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:52Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:40:57Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:02Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:07Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:13Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:18Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:23Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:28Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:33Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:38Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:43Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:48Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:53Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:41:58Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:03Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:08Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:14Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:19Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:24Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:29Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:34Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:39Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:44Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:49Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:54Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:42:59Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:04Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:09Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:15Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:20Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:25Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:30Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:35Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:40Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:45Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:50Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:43:55Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:00Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:05Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:10Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:15Z,1013
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:21Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:26Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:31Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:36Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:41Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:46Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:51Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:44:56Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:01Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:06Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:11Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:16Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:22Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:27Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:32Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:37Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:42Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:47Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:52Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:45:57Z,1013
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:02Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:07Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:12Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:17Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:23Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:28Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:33Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:38Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:43Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:48Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:53Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:46:58Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:03Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:08Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:13Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:18Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:24Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:29Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:34Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:39Z,1013
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:44Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:49Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:54Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:47:59Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:04Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:09Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:14Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:19Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:25Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:30Z,1013
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:35Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:40Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:45Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:50Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:48:55Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:00Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:05Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:10Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:15Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:20Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:25Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:31Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:36Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:41Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:46Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:51Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:49:56Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:01Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:06Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:11Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:16Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:21Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:27Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:32Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:37Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:42Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:47Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:52Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:50:57Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:02Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:07Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:12Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:17Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:22Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:27Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:33Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:38Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:43Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:48Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:53Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:51:58Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:03Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:08Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:13Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:18Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:23Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:28Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:34Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:39Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:44Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:49Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:54Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:52:59Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:04Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:09Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:14Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:19Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:24Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:29Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:35Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:40Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:45Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:50Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:53:55Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:00Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:05Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:10Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:15Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:20Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:25Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:30Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:35Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:41Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:46Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:51Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:54:56Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:01Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:06Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:11Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:16Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:21Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:26Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:31Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:36Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:42Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:47Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:52Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:55:57Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:02Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:07Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:12Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:17Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:22Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:27Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:32Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:37Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:43Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:48Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:53Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:56:58Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:03Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:08Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:13Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:18Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:23Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:28Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:33Z,1015
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:38Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:44Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:49Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:54Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:57:59Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:04Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:09Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:14Z,1012
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:19Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:24Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:29Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:34Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:39Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:44Z,1014
2025-04-28T12:28:31.637356449Z,2025-05-05T12:28:31.637356449Z,2025-05-05T11:58:50Z,1014
